Transcript stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
FGRAMPH1_01T26721,SPOM_SPAC17D4.02,YLR103C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26727,SPOM_SPAC9E9.03,YGL009C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26735,SPOM_SPBC3B9.18C,YGR020C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26737,SPOM_SPAPB8E5.04C,YDL046W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26741,SPOM_SPBC15D4.04,YBR243C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26749,SPOM_SPBC902.05C,YOR136W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26755,SPOM_SPAC16.03C,YLR420W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26757,SPOM_SPAC30D11.06C,YKR051W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26765,SPOM_SPAC56F8.10,YGL125W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26783,SPOM_SPBC13G1.08C,YLR015W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26787,SPOM_SPCC550.05,YLR007W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26801,SPOM_SPAC1296.06,YPR048W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26807,SPOM_SPAC1805.02C,YGR207C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26809,SPOM_SPBC56F2.09C,YOR303W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26835,SPOM_SPAC25H1.08C,YIR012W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26855,SPOM_SPBC1711.08,YDR214W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26861,SPOM_SPAC12G12.08,YHR147C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26863,SPOM_SPCC1753.04,YOL064C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26865,SPOM_SPBC26H8.07C,YFL037W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26869,SPOM_SPBC29A3.09C,YFR009W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26891,SPOM_SPBC1347.10,YIL150C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26913,SPOM_SPBC16D10.04C,YHR164C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26935,SPOM_SPBC216.04C,YCL033C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26937,SPOM_SPAC824.09C,YIL044C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26939,SPOM_SPAC31A2.13C,YKL006C-A,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26959,SPOM_SPCC550.14,YJL080C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26977,SPOM_SPCC4B3.03C,YOL060C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26981,SPOM_SPBC12C2.12C,YML004C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27003,SPOM_SPAC22A12.15C,YJL034W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27017,SPOM_SPBC25B2.01,YKR084C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27019,SPOM_SPAC1420.02C,YJR064W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27043,SPOM_SPBC16H5.02,YMR205C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27049,SPOM_SPAC1B1.03C,YLR347C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27055,SPOM_SPBC409.10,YAR015W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27067,SPOM_SPCC1739.06C,YKR069W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27077,SPOM_SPBC8D2.15,YOR196C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27081,SPOM_SPBC31E1.03,YNR032C-A,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27085,SPOM_SPAC6F12.10C,YGR061C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27093,SPOM_SPAC15A10.05C,YNL200C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27097,SPOM_SPBC354.06,YPL013C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27125,SPOM_SPAC1006.05C,YJR075W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27131,SPOM_SPCC576.04,YNL305C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27135,SPOM_SPBC16A3.01,YJR076C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27137,SPOM_SPAC458.06,YGR223C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27139,SPOM_SPBC887.05C,YIR005W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27193,SPOM_SPBC2G2.11,YLR195C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27217,SPOM_SPBC13E7.05,YJR013W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27263,SPOM_SPAC3G9.10C,YGR195W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27271,SPOM_SPBC17A3.01C,YPL063W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27331,SPOM_SPAC2G11.14,YGR274C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27371,SPOM_SPCC1827.08C,YLR097C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27373,SPOM_SPBP23A10.06,YGR257C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27375,SPOM_SPCC63.06,YNL035C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27377,SPOM_SPBC215.09C,YPL028W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27379,SPOM_SPBC215.12,YKL173W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27383,SPOM_SPAC144.16,YHR122W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27399,SPOM_SPBC211.07C,YEL012W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27401,SPOM_SPAC5H10.09C,YBR176W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27403,SPOM_SPAC1783.06C,YBR217W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27409,SPOM_SPAC12B10.05,YER078C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27427,SPOM_SPAC4F10.03C,YBR061C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27443,SPOM_SPCC338.05C,YGL087C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27473,SPOM_SPBC776.03,YJR139C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27475,SPOM_SPCC16A11.04,YML104C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27481,SPOM_SPBC1198.14C,YLR377C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27497,SPOM_SPAC29B12.06C,YNL288W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27505,SPOM_SPBP4H10.16C,YOR043W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27509,SPOM_SPBC215.15,YLR208W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27519,SPOM_SPAC4F8.14C,YML126C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27525,SPOM_SPBC13G1.03C,YGL153W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27533,SPOM_SPBC4F6.15C,YML095C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27543,SPOM_SPAC18B11.05,YBR004C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27575,SPOM_SPAC5H10.06C,YGL256W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27585,SPOM_SPAC12B10.01C,YKL010C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27595,SPOM_SPCC4G3.04C,YML110C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27617,SPOM_SPAC4F10.04,YIL153W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27639,SPOM_SPCC132.02,YPL015C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27641,SPOM_SPBC30D10.02,YDR397C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27693,SPOM_SPBC365.20C,YGL037C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27721,SPOM_SPBC14F5.09C,YLR359W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27767,SPOM_SPBC776.18C,YDR460W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27795,SPOM_SPAC22E12.09C,YNL238W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T27869,SPOM_SPAC23D3.11,YIL124W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28071,SPOM_SPAP27G11.13C,YHR072W-A,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28073,SPOM_SPAC1486.09,YOR056C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28075,SPOM_SPBP4H10.05C,YOL052C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28103,SPOM_SPAC637.11,YPL029W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28117,SPOM_SPBC354.02C,YLR378C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28119,SPOM_SPAC343.15,YOR274W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28143,SPOM_SPBP18G5.02,YCL004W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28145,SPOM_SPBC2D10.08C,YML025C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28147,SPOM_SPBC2F12.10,YDR322W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28155,SPOM_SPAC1556.08C,YGL115W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28157,SPOM_SPBC354.14C,YEL013W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28159,SPOM_SPBC2D10.07C,YMR150C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28169,SPOM_SPBC342.06C,YLL002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28187,SPOM_SPAP19A11.05C,YNL005C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28199,SPOM_SPAC688.14,YDR257C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28201,SPOM_SPBP16F5.07,YPL259C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28217,SPOM_SPAC24B11.13,YDL205C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28219,SPOM_SPAC1565.06C,YML064C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28233,SPOM_SPCC70.07C,YJR057W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T28249,SPOM_SPCC188.06C,YPR088C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T02559,SPOM_SPAC4G8.10,YHL031C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T18297,SPOM_SPAC17A5.01,YNL329C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T06263,SPOM_SPCC1183.01,YGL233W,ortholog_one2one,ortholog_one2one
