fg,nc,nt
FGRAMPH1_01T26481,NCU00744,NEUTE1DRAFT_132758
FGRAMPH1_01T26355,NCU07004,NEUTE1DRAFT_80139
FGRAMPH1_01T23787,NCU00278,NEUTE1DRAFT_122308
FGRAMPH1_01T22919,NCU00030,NEUTE1DRAFT_62865
FGRAMPH1_01T26221,NCU06997,NEUTE1DRAFT_116633
FGRAMPH1_01T23947,NCU07453,NEUTE1DRAFT_125177
FGRAMPH1_01T27269,NCU02942,NEUTE1DRAFT_92564
FGRAMPH1_01T27217,NCU06057,NEUTE1DRAFT_131199
FGRAMPH1_01T26743,NCU00790,NEUTE1DRAFT_149642
FGRAMPH1_01T27403,NCU10049,NEUTE1DRAFT_124896
FGRAMPH1_01T26775,NCU04374,NEUTE1DRAFT_60842
FGRAMPH1_01T23609,NCU00107,NEUTE1DRAFT_81713
FGRAMPH1_01T23333,NCU07422,NEUTE1DRAFT_125832
FGRAMPH1_01T28225,NCU08870,NEUTE1DRAFT_116190
FGRAMPH1_01T26131,NCU02421,NEUTE1DRAFT_131258
FGRAMPH1_01T27081,NCU03397,NEUTE1DRAFT_65900
FGRAMPH1_01T24993,NCU06932,NEUTE1DRAFT_123663
FGRAMPH1_01T23023,NCU00472,NEUTE1DRAFT_117095
FGRAMPH1_01T23359,NCU03260,NEUTE1DRAFT_90981
FGRAMPH1_01T22525,NCU08556,NEUTE1DRAFT_41039
FGRAMPH1_01T28135,NCU08855,NEUTE1DRAFT_77815
FGRAMPH1_01T24553,NCU04174,NEUTE1DRAFT_97551
FGRAMPH1_01T23181,NCU01176,NEUTE1DRAFT_127683
FGRAMPH1_01T22575,NCU08199,NEUTE1DRAFT_130051
FGRAMPH1_01T23919,NCU09220,NEUTE1DRAFT_90515
FGRAMPH1_01T26629,NCU07262,NEUTE1DRAFT_61342
FGRAMPH1_01T28161,NCU01458,NEUTE1DRAFT_127361
FGRAMPH1_01T26515,NCU08312,NEUTE1DRAFT_145188
FGRAMPH1_01T26261,NCU05280,NEUTE1DRAFT_129143
FGRAMPH1_01T26567,NCU06541,NEUTE1DRAFT_116293
FGRAMPH1_01T27325,NCU02579,NEUTE1DRAFT_73350
FGRAMPH1_01T23323,NCU02805,NEUTE1DRAFT_74476
FGRAMPH1_01T26075,NCU02372,NEUTE1DRAFT_86047
FGRAMPH1_01T26441,NCU08809,NEUTE1DRAFT_40069
FGRAMPH1_01T23701,NCU01111,NEUTE1DRAFT_36062
FGRAMPH1_01T26739,NCU04389,NEUTE1DRAFT_60794
FGRAMPH1_01T22535,NCU07332,NEUTE1DRAFT_79891
FGRAMPH1_01T22879,NCU06238,NEUTE1DRAFT_129540
FGRAMPH1_01T23307,NCU07419,NEUTE1DRAFT_90476
FGRAMPH1_01T23135,NCU07541,NEUTE1DRAFT_82714
FGRAMPH1_01T23889,NCU02842,NEUTE1DRAFT_149545
FGRAMPH1_01T27219,NCU06056,NEUTE1DRAFT_147965
FGRAMPH1_01T26213,NCU06629,NEUTE1DRAFT_99164
FGRAMPH1_01T23505,NCU11399,NEUTE1DRAFT_63895
FGRAMPH1_01T23675,NCU02678,NEUTE1DRAFT_142815
FGRAMPH1_01T26833,NCU02474,NEUTE1DRAFT_143009
FGRAMPH1_01T24281,NCU00056,NEUTE1DRAFT_81600
FGRAMPH1_01T25415,NCU07050,NEUTE1DRAFT_140342
FGRAMPH1_01T27617,NCU04810,NEUTE1DRAFT_148550
FGRAMPH1_01T23277,NCU07409,NEUTE1DRAFT_125816
FGRAMPH1_01T23533,NCU00416,NEUTE1DRAFT_82351
FGRAMPH1_01T23179,NCU01175,NEUTE1DRAFT_115926
FGRAMPH1_01T25483,NCU06040,NEUTE1DRAFT_102890
FGRAMPH1_01T24861,NCU01254,NEUTE1DRAFT_76326
FGRAMPH1_01T23545,NCU06179,NEUTE1DRAFT_81258
FGRAMPH1_01T27201,NCU02452,NEUTE1DRAFT_85858
FGRAMPH1_01T27231,NCU06051,NEUTE1DRAFT_85768
FGRAMPH1_01T26811,NCU07731,NEUTE1DRAFT_120899
FGRAMPH1_01T22957,NCU07549,NEUTE1DRAFT_117134
FGRAMPH1_01T24179,NCU03757,NEUTE1DRAFT_116009
FGRAMPH1_01T22471,NCU08895,NEUTE1DRAFT_58924
FGRAMPH1_01T23257,NCU03816,NEUTE1DRAFT_36678
FGRAMPH1_01T23139,NCU07543,NEUTE1DRAFT_122560
FGRAMPH1_01T22653,NCU00257,NEUTE1DRAFT_122289
FGRAMPH1_01T27167,NCU03179,NEUTE1DRAFT_126107
FGRAMPH1_01T27497,NCU07071,NEUTE1DRAFT_124350
FGRAMPH1_01T23939,NCU09217,NEUTE1DRAFT_90522
FGRAMPH1_01T25777,NCU02485,NEUTE1DRAFT_92277
FGRAMPH1_01T26813,NCU08330,NEUTE1DRAFT_116391
FGRAMPH1_01T22635,NCU08535,NEUTE1DRAFT_82868
FGRAMPH1_01T23315,NCU02809,NEUTE1DRAFT_133983
FGRAMPH1_01T23113,NCU07558,NEUTE1DRAFT_82679
FGRAMPH1_01T27691,NCU00712,NEUTE1DRAFT_89746
FGRAMPH1_01T22815,NCU11180,NEUTE1DRAFT_82270
FGRAMPH1_01T27793,NCU03218,NEUTE1DRAFT_72381
FGRAMPH1_01T27135,NCU02464,NEUTE1DRAFT_73626
FGRAMPH1_01T26563,NCU06539,NEUTE1DRAFT_38424
FGRAMPH1_01T26569,NCU06542,NEUTE1DRAFT_37951
FGRAMPH1_01T22607,NCU07513,NEUTE1DRAFT_146735
FGRAMPH1_01T23831,NCU03040,NEUTE1DRAFT_126754
FGRAMPH1_01T22971,NCU08994,NEUTE1DRAFT_146655
FGRAMPH1_01T24439,NCU06430,NEUTE1DRAFT_146078
FGRAMPH1_01T23755,NCU03777,NEUTE1DRAFT_76941
FGRAMPH1_01T23985,NCU08115,NEUTE1DRAFT_88806
FGRAMPH1_01T24475,NCU08984,NEUTE1DRAFT_63874
FGRAMPH1_01T25825,NCU11410,NEUTE1DRAFT_123527
FGRAMPH1_01T27525,NCU03901,NEUTE1DRAFT_69396
FGRAMPH1_01T22909,NCU11012,NEUTE1DRAFT_81564
FGRAMPH1_01T24661,NCU04653,NEUTE1DRAFT_77468
FGRAMPH1_01T24015,NCU02813,NEUTE1DRAFT_74451
FGRAMPH1_01T23191,NCU03628,NEUTE1DRAFT_127944
FGRAMPH1_01T27513,NCU03915,NEUTE1DRAFT_148871
FGRAMPH1_01T24217,NCU10467,NEUTE1DRAFT_144139
FGRAMPH1_01T26623,NCU07259,NEUTE1DRAFT_129007
FGRAMPH1_01T28163,NCU01469,NEUTE1DRAFT_97679
FGRAMPH1_01T27417,NCU02559,NEUTE1DRAFT_126495
FGRAMPH1_01T22885,NCU06237,NEUTE1DRAFT_62706
FGRAMPH1_01T24215,NCU04159,NEUTE1DRAFT_134434
FGRAMPH1_01T24547,NCU04171,NEUTE1DRAFT_119573
FGRAMPH1_01T23197,NCU01302,NEUTE1DRAFT_127575
FGRAMPH1_01T26637,NCU07266,NEUTE1DRAFT_61330
FGRAMPH1_01T24347,NCU06242,NEUTE1DRAFT_81398
FGRAMPH1_01T23007,NCU05235,NEUTE1DRAFT_121645
FGRAMPH1_01T27771,NCU03212,NEUTE1DRAFT_126079
FGRAMPH1_01T22963,NCU07574,NEUTE1DRAFT_122532
FGRAMPH1_01T25925,NCU00261,NEUTE1DRAFT_122293
FGRAMPH1_01T26669,NCU07027,NEUTE1DRAFT_129072
FGRAMPH1_01T22899,NCU00170,NEUTE1DRAFT_122217
FGRAMPH1_01T26763,NCU07699,NEUTE1DRAFT_120925
FGRAMPH1_01T24401,NCU00132,NEUTE1DRAFT_146346
FGRAMPH1_01T26985,NCU04811,NEUTE1DRAFT_68553
FGRAMPH1_01T26283,NCU07722,NEUTE1DRAFT_128509
FGRAMPH1_01T28157,NCU01470,NEUTE1DRAFT_97680
FGRAMPH1_01T22395,NCU09717,NEUTE1DRAFT_123735
FGRAMPH1_01T26081,NCU02378,NEUTE1DRAFT_131300
FGRAMPH1_01T26633,NCU07264,NEUTE1DRAFT_61335
FGRAMPH1_01T26089,NCU02352,NEUTE1DRAFT_148088
FGRAMPH1_01T27535,NCU07065,NEUTE1DRAFT_124356
FGRAMPH1_01T26171,NCU02396,NEUTE1DRAFT_123953
FGRAMPH1_01T26103,NCU02362,NEUTE1DRAFT_123983
FGRAMPH1_01T25817,NCU09299,NEUTE1DRAFT_66294
FGRAMPH1_01T24679,NCU03795,NEUTE1DRAFT_115991
FGRAMPH1_01T23289,NCU07399,NEUTE1DRAFT_71734
FGRAMPH1_01T23107,NCU07561,NEUTE1DRAFT_82672
FGRAMPH1_01T27647,NCU00799,NEUTE1DRAFT_89911
FGRAMPH1_01T24787,NCU03660,NEUTE1DRAFT_77147
FGRAMPH1_01T24673,NCU03769,NEUTE1DRAFT_58270
FGRAMPH1_01T24827,NCU01202,NEUTE1DRAFT_115914
FGRAMPH1_01T27843,NCU08632,NEUTE1DRAFT_93452
FGRAMPH1_01T26043,NCU02355,NEUTE1DRAFT_148085
FGRAMPH1_01T27227,NCU06052,NEUTE1DRAFT_123862
FGRAMPH1_01T26503,NCU02244,NEUTE1DRAFT_124083
FGRAMPH1_01T26265,NCU05281,NEUTE1DRAFT_80387
FGRAMPH1_01T24773,NCU06703,NEUTE1DRAFT_57146
FGRAMPH1_01T26523,NCU10500,NEUTE1DRAFT_79349
FGRAMPH1_01T27131,NCU02463,NEUTE1DRAFT_150585
FGRAMPH1_01T23937,NCU09216,NEUTE1DRAFT_125851
FGRAMPH1_01T23349,NCU11237,NEUTE1DRAFT_73504
FGRAMPH1_01T24133,NCU04104,NEUTE1DRAFT_127323
FGRAMPH1_01T23195,NCU09546,NEUTE1DRAFT_75712
FGRAMPH1_01T26795,NCU07996,NEUTE1DRAFT_79660
FGRAMPH1_01T26409,NCU05227,NEUTE1DRAFT_61842
FGRAMPH1_01T28063,NCU01402,NEUTE1DRAFT_76034
FGRAMPH1_01T26257,NCU04348,NEUTE1DRAFT_60894
FGRAMPH1_01T27371,NCU03146,NEUTE1DRAFT_91233
FGRAMPH1_01T23961,NCU03062,NEUTE1DRAFT_126217
FGRAMPH1_01T26367,NCU05302,NEUTE1DRAFT_129127
FGRAMPH1_01T24229,NCU01290,NEUTE1DRAFT_127587
FGRAMPH1_01T27197,NCU06928,NEUTE1DRAFT_85265
FGRAMPH1_01T22647,NCU08770,NEUTE1DRAFT_82922
FGRAMPH1_01T23419,NCU09308,NEUTE1DRAFT_133354
FGRAMPH1_01T22455,NCU08767,NEUTE1DRAFT_64249
FGRAMPH1_01T23591,NCU00424,NEUTE1DRAFT_63690
FGRAMPH1_01T22807,NCU00219,NEUTE1DRAFT_122256
FGRAMPH1_01T25999,NCU05041,NEUTE1DRAFT_88527
FGRAMPH1_01T23271,NCU07400,NEUTE1DRAFT_71737
FGRAMPH1_01T24291,NCU00051,NEUTE1DRAFT_62911
FGRAMPH1_01T23685,NCU06883,NEUTE1DRAFT_16038
FGRAMPH1_01T24845,NCU11279,NEUTE1DRAFT_93862
FGRAMPH1_01T27411,NCU05970,NEUTE1DRAFT_124895
FGRAMPH1_01T26037,NCU02357,NEUTE1DRAFT_148083
FGRAMPH1_01T24113,NCU03761,NEUTE1DRAFT_76967
FGRAMPH1_01T26627,NCU07263,NEUTE1DRAFT_129003
FGRAMPH1_01T23665,NCU16646,NEUTE1DRAFT_81432
FGRAMPH1_01T24355,NCU06472,NEUTE1DRAFT_121928
FGRAMPH1_01T24225,NCU01294,NEUTE1DRAFT_107373
FGRAMPH1_01T24775,NCU06702,NEUTE1DRAFT_115784
FGRAMPH1_01T27539,NCU07064,NEUTE1DRAFT_131658
FGRAMPH1_01T24359,NCU06470,NEUTE1DRAFT_121926
FGRAMPH1_01T23193,NCU09547,NEUTE1DRAFT_75709
FGRAMPH1_01T23373,NCU02670,NEUTE1DRAFT_73167
FGRAMPH1_01T26689,NCU04341,NEUTE1DRAFT_121265
FGRAMPH1_01T22967,NCU07572,NEUTE1DRAFT_130001
FGRAMPH1_01T25431,NCU05764,NEUTE1DRAFT_117943
FGRAMPH1_01T26759,NCU07702,NEUTE1DRAFT_78717
FGRAMPH1_01T24167,NCU03737,NEUTE1DRAFT_116022
FGRAMPH1_01T23819,NCU03035,NEUTE1DRAFT_126749
FGRAMPH1_01T23143,NCU07545,NEUTE1DRAFT_138023
FGRAMPH1_01T23715,NCU01304,NEUTE1DRAFT_119892
FGRAMPH1_01T23119,NCU07565,NEUTE1DRAFT_130007
FGRAMPH1_01T26909,NCU04753,NEUTE1DRAFT_49722
FGRAMPH1_01T23585,NCU06259,NEUTE1DRAFT_81439
FGRAMPH1_01T24159,NCU03740,NEUTE1DRAFT_120221
FGRAMPH1_01T23769,NCU06113,NEUTE1DRAFT_85652
FGRAMPH1_01T23637,NCU06249,NEUTE1DRAFT_62730
FGRAMPH1_01T28073,NCU08904,NEUTE1DRAFT_128109
FGRAMPH1_01T26219,NCU06628,NEUTE1DRAFT_78564
FGRAMPH1_01T24951,NCU06918,NEUTE1DRAFT_147746
FGRAMPH1_01T24205,NCU04166,NEUTE1DRAFT_143820
FGRAMPH1_01T22811,NCU00167,NEUTE1DRAFT_63171
FGRAMPH1_01T26829,NCU02472,NEUTE1DRAFT_119113
FGRAMPH1_01T26425,NCU08303,NEUTE1DRAFT_128580
FGRAMPH1_01T24795,NCU04647,NEUTE1DRAFT_77456
FGRAMPH1_01T26873,NCU04053,NEUTE1DRAFT_131965
FGRAMPH1_01T27419,NCU02560,NEUTE1DRAFT_92093
FGRAMPH1_01T26807,NCU07733,NEUTE1DRAFT_78646
FGRAMPH1_01T24763,NCU03653,NEUTE1DRAFT_120283
FGRAMPH1_01T26797,NCU09729,NEUTE1DRAFT_120891
FGRAMPH1_01T27175,NCU10806,NEUTE1DRAFT_132573
FGRAMPH1_01T24719,NCU03823,NEUTE1DRAFT_76825
FGRAMPH1_01T26879,NCU04698,NEUTE1DRAFT_68327
FGRAMPH1_01T27407,NCU05972,NEUTE1DRAFT_88262
FGRAMPH1_01T27693,NCU00713,NEUTE1DRAFT_71058
FGRAMPH1_01T24023,NCU09543,NEUTE1DRAFT_143938
FGRAMPH1_01T23163,NCU01172,NEUTE1DRAFT_57822
FGRAMPH1_01T22799,NCU00230,NEUTE1DRAFT_122264
FGRAMPH1_01T28103,NCU06371,NEUTE1DRAFT_128634
FGRAMPH1_01T27499,NCU04747,NEUTE1DRAFT_131701
FGRAMPH1_01T26225,NCU06996,NEUTE1DRAFT_145688
FGRAMPH1_01T24859,NCU01255,NEUTE1DRAFT_144173
FGRAMPH1_01T27205,NCU02115,NEUTE1DRAFT_149360
FGRAMPH1_01T23785,NCU00277,NEUTE1DRAFT_146462
FGRAMPH1_01T23183,NCU01177,NEUTE1DRAFT_57815
FGRAMPH1_01T26709,NCU07019,NEUTE1DRAFT_61495
FGRAMPH1_01T23933,NCU09250,NEUTE1DRAFT_150983
FGRAMPH1_01T23511,NCU08978,NEUTE1DRAFT_82545
FGRAMPH1_01T27533,NCU07066,NEUTE1DRAFT_68281
FGRAMPH1_01T23071,NCU00349,NEUTE1DRAFT_63521
FGRAMPH1_01T25419,NCU06693,NEUTE1DRAFT_75855
FGRAMPH1_01T22911,NCU00038,NEUTE1DRAFT_81560
FGRAMPH1_01T27263,NCU00812,NEUTE1DRAFT_89939
FGRAMPH1_01T27233,NCU06049,NEUTE1DRAFT_123867
FGRAMPH1_01T28079,NCU10595,NEUTE1DRAFT_150219
FGRAMPH1_01T23005,NCU00075,NEUTE1DRAFT_81645
FGRAMPH1_01T23365,NCU02063,NEUTE1DRAFT_149413
FGRAMPH1_01T24427,NCU06451,NEUTE1DRAFT_62445
FGRAMPH1_01T27445,NCU05633,NEUTE1DRAFT_68698
FGRAMPH1_01T22817,NCU11181,NEUTE1DRAFT_117049
FGRAMPH1_01T23011,NCU00074,NEUTE1DRAFT_129630
FGRAMPH1_01T26923,NCU04760,NEUTE1DRAFT_118049
FGRAMPH1_01T28077,NCU01084,NEUTE1DRAFT_127744
FGRAMPH1_01T28129,NCU07757,NEUTE1DRAFT_128140
FGRAMPH1_01T26565,NCU06540,NEUTE1DRAFT_78390
FGRAMPH1_01T26675,NCU06978,NEUTE1DRAFT_121478
FGRAMPH1_01T24885,NCU10143,NEUTE1DRAFT_56896
FGRAMPH1_01T27047,NCU00627,NEUTE1DRAFT_119243
FGRAMPH1_01T24003,NCU02815,NEUTE1DRAFT_74455
FGRAMPH1_01T26737,NCU04388,NEUTE1DRAFT_116507
FGRAMPH1_01T24893,NCU10220,NEUTE1DRAFT_56911
FGRAMPH1_01T26987,NCU04812,NEUTE1DRAFT_131755
FGRAMPH1_01T24623,NCU02490,NEUTE1DRAFT_126561
FGRAMPH1_01T26039,NCU02358,NEUTE1DRAFT_123988
FGRAMPH1_01T26475,NCU06337,NEUTE1DRAFT_79104
FGRAMPH1_01T24429,NCU06452,NEUTE1DRAFT_116836
FGRAMPH1_01T25117,NCU09959,NEUTE1DRAFT_74900
FGRAMPH1_01T23413,NCU06833,NEUTE1DRAFT_84229
FGRAMPH1_01T26577,NCU06554,NEUTE1DRAFT_59744
FGRAMPH1_01T25653,NCU05625,NEUTE1DRAFT_87391
FGRAMPH1_01T26917,NCU06008,NEUTE1DRAFT_124863
FGRAMPH1_01T24093,NCU03718,NEUTE1DRAFT_77050
FGRAMPH1_01T24895,NCU01441,NEUTE1DRAFT_56913
FGRAMPH1_01T22439,NCU07350,NEUTE1DRAFT_125770
FGRAMPH1_01T23925,NCU09247,NEUTE1DRAFT_134053
FGRAMPH1_01T23493,NCU00373,NEUTE1DRAFT_82256
FGRAMPH1_01T24259,NCU00064,NEUTE1DRAFT_62940
FGRAMPH1_01T23211,NCU06680,NEUTE1DRAFT_75874
FGRAMPH1_01T26327,NCU05240,NEUTE1DRAFT_116711
FGRAMPH1_01T23079,NCU06200,NEUTE1DRAFT_62623
FGRAMPH1_01T22623,NCU09295,NEUTE1DRAFT_84989
FGRAMPH1_01T24957,NCU09449,NEUTE1DRAFT_123564
FGRAMPH1_01T24105,NCU03726,NEUTE1DRAFT_77044
FGRAMPH1_01T23467,NCU09017,NEUTE1DRAFT_122524
FGRAMPH1_01T26839,NCU03177,NEUTE1DRAFT_72474
FGRAMPH1_01T23311,NCU02811,NEUTE1DRAFT_133976
FGRAMPH1_01T26703,NCU07726,NEUTE1DRAFT_120903
FGRAMPH1_01T26335,NCU07707,NEUTE1DRAFT_60026
FGRAMPH1_01T26179,NCU06403,NEUTE1DRAFT_78961
FGRAMPH1_01T26897,NCU04742,NEUTE1DRAFT_124398
FGRAMPH1_01T24203,NCU03645,NEUTE1DRAFT_144513
FGRAMPH1_01T22375,NCU07823,NEUTE1DRAFT_116788
FGRAMPH1_01T26607,NCU08841,NEUTE1DRAFT_109274
FGRAMPH1_01T24307,NCU00042,NEUTE1DRAFT_62896
FGRAMPH1_01T27777,NCU03216,NEUTE1DRAFT_72386
FGRAMPH1_01T24421,NCU06429,NEUTE1DRAFT_62393
FGRAMPH1_01T24629,NCU08336,NEUTE1DRAFT_71896
FGRAMPH1_01T23809,NCU06086,NEUTE1DRAFT_147942
FGRAMPH1_01T24867,NCU01257,NEUTE1DRAFT_76317
FGRAMPH1_01T23461,NCU08993,NEUTE1DRAFT_82583
FGRAMPH1_01T27169,NCU03187,NEUTE1DRAFT_126102
FGRAMPH1_01T24219,NCU01299,NEUTE1DRAFT_76222
FGRAMPH1_01T28199,NCU09827,NEUTE1DRAFT_58975
FGRAMPH1_01T26989,NCU03928,NEUTE1DRAFT_148863
FGRAMPH1_01T26209,NCU06631,NEUTE1DRAFT_145080
FGRAMPH1_01T23437,NCU00474,NEUTE1DRAFT_41339
FGRAMPH1_01T24501,NCU04156,NEUTE1DRAFT_115710
FGRAMPH1_01T26305,NCU08824,NEUTE1DRAFT_121542
FGRAMPH1_01T24417,NCU06443,NEUTE1DRAFT_62424
FGRAMPH1_01T28195,NCU08850,NEUTE1DRAFT_77799
FGRAMPH1_01T24715,NCU01434,NEUTE1DRAFT_17924
FGRAMPH1_01T23509,NCU00372,NEUTE1DRAFT_122379
FGRAMPH1_01T26551,NCU07327,NEUTE1DRAFT_121394
FGRAMPH1_01T23441,NCU00476,NEUTE1DRAFT_82483
FGRAMPH1_01T25367,NCU03404,NEUTE1DRAFT_65915
FGRAMPH1_01T25873,NCU05077,NEUTE1DRAFT_69791
FGRAMPH1_01T24183,NCU03756,NEUTE1DRAFT_76980
FGRAMPH1_01T26111,NCU02435,NEUTE1DRAFT_117806
FGRAMPH1_01T27941,NCU08223,NEUTE1DRAFT_41295
FGRAMPH1_01T24069,NCU06572,NEUTE1DRAFT_136002
FGRAMPH1_01T27377,NCU02571,NEUTE1DRAFT_150487
FGRAMPH1_01T27049,NCU02011,NEUTE1DRAFT_70739
FGRAMPH1_01T26333,NCU07712,NEUTE1DRAFT_60019
FGRAMPH1_01T23363,NCU02064,NEUTE1DRAFT_118503
FGRAMPH1_01T23387,NCU09119,NEUTE1DRAFT_118790
FGRAMPH1_01T23329,NCU01965,NEUTE1DRAFT_132647
FGRAMPH1_01T24395,NCU00126,NEUTE1DRAFT_146342
FGRAMPH1_01T27553,NCU04044,NEUTE1DRAFT_69103
FGRAMPH1_01T26935,NCU03891,NEUTE1DRAFT_49310
FGRAMPH1_01T24765,NCU03654,NEUTE1DRAFT_127928
FGRAMPH1_01T23625,NCU06248,NEUTE1DRAFT_100558
FGRAMPH1_01T26079,NCU02376,NEUTE1DRAFT_139838
FGRAMPH1_01T23103,NCU07554,NEUTE1DRAFT_64002
FGRAMPH1_01T24783,NCU03659,NEUTE1DRAFT_120280
FGRAMPH1_01T24633,NCU02641,NEUTE1DRAFT_133521
FGRAMPH1_01T26009,NCU05066,NEUTE1DRAFT_124991
FGRAMPH1_01T27113,NCU08092,NEUTE1DRAFT_70105
FGRAMPH1_01T26601,NCU08826,NEUTE1DRAFT_145731
FGRAMPH1_01T27613,NCU04064,NEUTE1DRAFT_31033
FGRAMPH1_01T26903,NCU04737,NEUTE1DRAFT_88650
FGRAMPH1_01T25071,NCU06142,NEUTE1DRAFT_85600
FGRAMPH1_01T26469,NCU09922,NEUTE1DRAFT_80289
FGRAMPH1_01T23529,NCU00415,NEUTE1DRAFT_146569
FGRAMPH1_01T26621,NCU07260,NEUTE1DRAFT_80029
FGRAMPH1_01T27767,NCU02587,NEUTE1DRAFT_92029
FGRAMPH1_01T26443,NCU08806,NEUTE1DRAFT_40459
FGRAMPH1_01T23657,NCU06252,NEUTE1DRAFT_129553
FGRAMPH1_01T27427,NCU04040,NEUTE1DRAFT_124703
FGRAMPH1_01T22793,NCU00227,NEUTE1DRAFT_63298
FGRAMPH1_01T24455,NCU06418,NEUTE1DRAFT_129408
FGRAMPH1_01T23983,NCU07508,NEUTE1DRAFT_141371
FGRAMPH1_01T27413,NCU04067,NEUTE1DRAFT_131956
FGRAMPH1_01T24119,NCU03763,NEUTE1DRAFT_76964
FGRAMPH1_01T26571,NCU06543,NEUTE1DRAFT_145014
FGRAMPH1_01T24387,NCU00138,NEUTE1DRAFT_81784
FGRAMPH1_01T22515,NCU08552,NEUTE1DRAFT_117160
FGRAMPH1_01T27635,NCU00527,NEUTE1DRAFT_119209
FGRAMPH1_01T24437,NCU06446,NEUTE1DRAFT_62431
FGRAMPH1_01T26267,NCU04353,NEUTE1DRAFT_121251
FGRAMPH1_01T23477,NCU00481,NEUTE1DRAFT_82494
FGRAMPH1_01T26799,NCU09728,NEUTE1DRAFT_59951
FGRAMPH1_01T24709,NCU03839,NEUTE1DRAFT_58110
FGRAMPH1_01T23747,NCU05647,NEUTE1DRAFT_103660
FGRAMPH1_01T23345,NCU02636,NEUTE1DRAFT_73224
FGRAMPH1_01T24335,NCU00395,NEUTE1DRAFT_82299
FGRAMPH1_01T23327,NCU02803,NEUTE1DRAFT_133987
FGRAMPH1_01T23993,NCU02828,NEUTE1DRAFT_106551
FGRAMPH1_01T26543,NCU04457,NEUTE1DRAFT_121170
FGRAMPH1_01T24147,NCU01192,NEUTE1DRAFT_120002
FGRAMPH1_01T26071,NCU02374,NEUTE1DRAFT_67359
FGRAMPH1_01T24301,NCU00045,NEUTE1DRAFT_81580
FGRAMPH1_01T26489,NCU00789,NEUTE1DRAFT_132786
FGRAMPH1_01T24411,NCU06438,NEUTE1DRAFT_81093
FGRAMPH1_01T24747,NCU03837,NEUTE1DRAFT_58114
FGRAMPH1_01T22891,NCU06233,NEUTE1DRAFT_62701
FGRAMPH1_01T23251,NCU09552,NEUTE1DRAFT_119688
FGRAMPH1_01T24393,NCU00127,NEUTE1DRAFT_122178
FGRAMPH1_01T27099,NCU10696,NEUTE1DRAFT_149173
FGRAMPH1_01T27229,NCU06050,NEUTE1DRAFT_131206
FGRAMPH1_01T24939,NCU10038,NEUTE1DRAFT_80653
FGRAMPH1_01T27103,NCU08068,NEUTE1DRAFT_17061
FGRAMPH1_01T27531,NCU03904,NEUTE1DRAFT_118241
FGRAMPH1_01T23773,NCU06116,NEUTE1DRAFT_66966
FGRAMPH1_01T26583,NCU06552,NEUTE1DRAFT_78420
FGRAMPH1_01T26163,NCU02401,NEUTE1DRAFT_131280
FGRAMPH1_01T24533,NCU04187,NEUTE1DRAFT_56677
FGRAMPH1_01T23833,NCU03042,NEUTE1DRAFT_74055
FGRAMPH1_01T22333,NCU08404,NEUTE1DRAFT_101454
FGRAMPH1_01T23921,NCU09219,NEUTE1DRAFT_90518
FGRAMPH1_01T24071,NCU03717,NEUTE1DRAFT_144464
FGRAMPH1_01T27543,NCU05960,NEUTE1DRAFT_88303
FGRAMPH1_01T26229,NCU06994,NEUTE1DRAFT_129045
FGRAMPH1_01T23981,NCU07509,NEUTE1DRAFT_88828
FGRAMPH1_01T22937,NCU06496,NEUTE1DRAFT_129470
FGRAMPH1_01T27027,NCU04713,NEUTE1DRAFT_131679
FGRAMPH1_01T26319,NCU07710,NEUTE1DRAFT_120918
FGRAMPH1_01T26281,NCU09742,NEUTE1DRAFT_136071
FGRAMPH1_01T24123,NCU04097,NEUTE1DRAFT_127329
FGRAMPH1_01T24481,NCU06491,NEUTE1DRAFT_146129
FGRAMPH1_01T24177,NCU03758,NEUTE1DRAFT_76974
FGRAMPH1_01T23789,NCU00279,NEUTE1DRAFT_41799
FGRAMPH1_01T26289,NCU06353,NEUTE1DRAFT_116436
FGRAMPH1_01T24577,NCU04180,NEUTE1DRAFT_75375
FGRAMPH1_01T24835,NCU01205,NEUTE1DRAFT_76427
FGRAMPH1_01T27401,NCU10048,NEUTE1DRAFT_148955
FGRAMPH1_01T26343,NCU05245,NEUTE1DRAFT_80475
FGRAMPH1_01T24595,NCU06694,NEUTE1DRAFT_75853
FGRAMPH1_01T22629,NCU00264,NEUTE1DRAFT_63372
FGRAMPH1_01T25055,NCU06033,NEUTE1DRAFT_147983
FGRAMPH1_01T26207,NCU06632,NEUTE1DRAFT_78575
FGRAMPH1_01T26033,NCU02349,NEUTE1DRAFT_67422
FGRAMPH1_01T26723,NCU04379,NEUTE1DRAFT_79503
FGRAMPH1_01T24717,NCU03822,NEUTE1DRAFT_58145
FGRAMPH1_01T27067,NCU00602,NEUTE1DRAFT_133926
FGRAMPH1_01T24659,NCU04655,NEUTE1DRAFT_120415
FGRAMPH1_01T23159,NCU00308,NEUTE1DRAFT_63451
FGRAMPH1_01T23109,NCU07562,NEUTE1DRAFT_95032
FGRAMPH1_01T28189,NCU08860,NEUTE1DRAFT_59120
FGRAMPH1_01T23779,NCU00084,NEUTE1DRAFT_129637
FGRAMPH1_01T23049,NCU00359,NEUTE1DRAFT_117042
FGRAMPH1_01T27271,NCU02943,NEUTE1DRAFT_92566
