fg,nc,nt
FGRAMPH1_01T20271,NCU04081,NEUTE1DRAFT_124660
FGRAMPH1_01T20273,NCU09779,NEUTE1DRAFT_124487
FGRAMPH1_01T20285,NCU01642,NEUTE1DRAFT_130399
FGRAMPH1_01T20289,NCU01644,NEUTE1DRAFT_83676
FGRAMPH1_01T20295,NCU01658,NEUTE1DRAFT_44368
FGRAMPH1_01T20297,NCU03573,NEUTE1DRAFT_123485
FGRAMPH1_01T20301,NCU03574,NEUTE1DRAFT_43828
FGRAMPH1_01T20303,NCU03576,NEUTE1DRAFT_123487
FGRAMPH1_01T20305,NCU03572,NEUTE1DRAFT_147586
FGRAMPH1_01T20311,NCU03569,NEUTE1DRAFT_147584
FGRAMPH1_01T20321,NCU01571,NEUTE1DRAFT_122935
FGRAMPH1_01T20323,NCU01554,NEUTE1DRAFT_64865
FGRAMPH1_01T20329,NCU01551,NEUTE1DRAFT_117297
FGRAMPH1_01T20339,NCU16568,NEUTE1DRAFT_138528
FGRAMPH1_01T20341,NCU01546,NEUTE1DRAFT_117294
FGRAMPH1_01T20343,NCU01545,NEUTE1DRAFT_117293
FGRAMPH1_01T20347,NCU09337,NEUTE1DRAFT_83106
FGRAMPH1_01T20353,NCU08410,NEUTE1DRAFT_146910
FGRAMPH1_01T20355,NCU16588,NEUTE1DRAFT_44318
FGRAMPH1_01T20365,NCU08712,NEUTE1DRAFT_122796
FGRAMPH1_01T20367,NCU08452,NEUTE1DRAFT_64625
FGRAMPH1_01T20371,NCU10245,NEUTE1DRAFT_122751
FGRAMPH1_01T20381,NCU08137,NEUTE1DRAFT_95827
FGRAMPH1_01T20385,NCU01613,NEUTE1DRAFT_83626
FGRAMPH1_01T20391,NCU01620,NEUTE1DRAFT_138577
FGRAMPH1_01T20397,NCU01615,NEUTE1DRAFT_83631
FGRAMPH1_01T20405,NCU02222,NEUTE1DRAFT_148194
FGRAMPH1_01T20407,NCU02221,NEUTE1DRAFT_148195
FGRAMPH1_01T20415,NCU02247,NEUTE1DRAFT_67631
FGRAMPH1_01T20423,NCU02259,NEUTE1DRAFT_124070
FGRAMPH1_01T20427,NCU02261,NEUTE1DRAFT_46163
FGRAMPH1_01T20449,NCU02262,NEUTE1DRAFT_124067
FGRAMPH1_01T20453,NCU02272,NEUTE1DRAFT_131378
FGRAMPH1_01T20469,NCU06910,NEUTE1DRAFT_117672
FGRAMPH1_01T20471,NCU09056,NEUTE1DRAFT_123599
FGRAMPH1_01T20479,NCU02295,NEUTE1DRAFT_67503
FGRAMPH1_01T20481,NCU02293,NEUTE1DRAFT_67507
FGRAMPH1_01T20483,NCU02294,NEUTE1DRAFT_131358
FGRAMPH1_01T20501,NCU06863,NEUTE1DRAFT_102542
FGRAMPH1_01T20503,NCU06862,NEUTE1DRAFT_85165
FGRAMPH1_01T20529,NCU02318,NEUTE1DRAFT_124022
FGRAMPH1_01T20539,NCU02310,NEUTE1DRAFT_124025
FGRAMPH1_01T20541,NCU02315,NEUTE1DRAFT_86162
FGRAMPH1_01T20543,NCU08731,NEUTE1DRAFT_44798
FGRAMPH1_01T20547,NCU09483,NEUTE1DRAFT_64296
FGRAMPH1_01T20553,NCU03399,NEUTE1DRAFT_84585
FGRAMPH1_01T20555,NCU03400,NEUTE1DRAFT_84588
FGRAMPH1_01T20559,NCU03401,NEUTE1DRAFT_147471
FGRAMPH1_01T20561,NCU03403,NEUTE1DRAFT_43805
FGRAMPH1_01T20565,NCU06512,NEUTE1DRAFT_121966
FGRAMPH1_01T20573,NCU01795,NEUTE1DRAFT_83932
FGRAMPH1_01T20575,NCU01794,NEUTE1DRAFT_123086
FGRAMPH1_01T20579,NCU01792,NEUTE1DRAFT_117392
FGRAMPH1_01T20585,NCU01790,NEUTE1DRAFT_17886
FGRAMPH1_01T20591,NCU01789,NEUTE1DRAFT_83916
FGRAMPH1_01T20593,NCU01783,NEUTE1DRAFT_83901
FGRAMPH1_01T20597,NCU01785,NEUTE1DRAFT_45000
FGRAMPH1_01T20599,NCU16559,NEUTE1DRAFT_123079
FGRAMPH1_01T20607,NCU03554,NEUTE1DRAFT_66152
FGRAMPH1_01T20611,NCU03562,NEUTE1DRAFT_44547
FGRAMPH1_01T20613,NCU03565,NEUTE1DRAFT_44933
FGRAMPH1_01T20615,NCU01657,NEUTE1DRAFT_130413
FGRAMPH1_01T20621,NCU01678,NEUTE1DRAFT_147140
FGRAMPH1_01T20623,NCU05959,NEUTE1DRAFT_118297
FGRAMPH1_01T20625,NCU03366,NEUTE1DRAFT_130717
FGRAMPH1_01T20627,NCU03367,NEUTE1DRAFT_147444
FGRAMPH1_01T20637,NCU03368,NEUTE1DRAFT_45078
FGRAMPH1_01T20645,NCU06779,NEUTE1DRAFT_123179
FGRAMPH1_01T20649,NCU06821,NEUTE1DRAFT_84215
FGRAMPH1_01T20651,NCU06780,NEUTE1DRAFT_65476
FGRAMPH1_01T20653,NCU01580,NEUTE1DRAFT_147077
FGRAMPH1_01T20659,NCU06776,NEUTE1DRAFT_84149
FGRAMPH1_01T20673,NCU08484,NEUTE1DRAFT_122827
FGRAMPH1_01T20677,NCU08487,NEUTE1DRAFT_130277
FGRAMPH1_01T20685,NCU08476,NEUTE1DRAFT_64648
FGRAMPH1_01T20689,NCU01804,NEUTE1DRAFT_65267
FGRAMPH1_01T20697,NCU01803,NEUTE1DRAFT_83942
FGRAMPH1_01T20701,NCU01807,NEUTE1DRAFT_83954
FGRAMPH1_01T20703,NCU01808,NEUTE1DRAFT_117400
FGRAMPH1_01T20707,NCU10430,NEUTE1DRAFT_33213
FGRAMPH1_01T20729,NCU08708,NEUTE1DRAFT_146950
FGRAMPH1_01T20743,NCU01821,NEUTE1DRAFT_130518
FGRAMPH1_01T20745,NCU01820,NEUTE1DRAFT_83987
FGRAMPH1_01T20751,NCU03381,NEUTE1DRAFT_84553
FGRAMPH1_01T20753,NCU03383,NEUTE1DRAFT_130730
FGRAMPH1_01T20761,NCU03386,NEUTE1DRAFT_147460
FGRAMPH1_01T20763,NCU03387,NEUTE1DRAFT_123357
FGRAMPH1_01T20765,NCU03379,NEUTE1DRAFT_65867
FGRAMPH1_01T20767,NCU03393,NEUTE1DRAFT_117540
FGRAMPH1_01T20769,NCU03395,NEUTE1DRAFT_117541
FGRAMPH1_01T20775,NCU03388,NEUTE1DRAFT_117539
FGRAMPH1_01T20793,NCU07349,NEUTE1DRAFT_90338
FGRAMPH1_01T20795,NCU02168,NEUTE1DRAFT_89080
FGRAMPH1_01T20815,NCU03053,NEUTE1DRAFT_150769
FGRAMPH1_01T20817,NCU03118,NEUTE1DRAFT_91293
FGRAMPH1_01T20823,NCU06136,NEUTE1DRAFT_85616
FGRAMPH1_01T20833,NCU02304,NEUTE1DRAFT_67492
FGRAMPH1_01T20835,NCU02305,NEUTE1DRAFT_124027
FGRAMPH1_01T20837,NCU02296,NEUTE1DRAFT_67498
FGRAMPH1_01T20855,NCU04552,NEUTE1DRAFT_117721
FGRAMPH1_01T20861,NCU09062,NEUTE1DRAFT_130958
FGRAMPH1_01T20869,NCU08898,NEUTE1DRAFT_58933
FGRAMPH1_01T20873,NCU09885,NEUTE1DRAFT_90322
FGRAMPH1_01T20893,NCU09806,NEUTE1DRAFT_118950
FGRAMPH1_01T20897,NCU06939,NEUTE1DRAFT_85282
FGRAMPH1_01T20911,NCU02334,NEUTE1DRAFT_131338
FGRAMPH1_01T20915,NCU17239,NEUTE1DRAFT_131340
FGRAMPH1_01T20925,NCU02342,NEUTE1DRAFT_86118
FGRAMPH1_01T21103,NCU04061,NEUTE1DRAFT_69075
FGRAMPH1_01T21109,NCU00972,NEUTE1DRAFT_71566
FGRAMPH1_01T21179,NCU04106,NEUTE1DRAFT_56847
FGRAMPH1_01T21371,NCU06221,NEUTE1DRAFT_41199
FGRAMPH1_01T21435,NCU01045,NEUTE1DRAFT_115953
FGRAMPH1_01T21441,NCU09703,NEUTE1DRAFT_85486
FGRAMPH1_01T21535,NCU04475,NEUTE1DRAFT_121152
FGRAMPH1_01T21753,NCU00856,NEUTE1DRAFT_125634
FGRAMPH1_01T21763,NCU06607,NEUTE1DRAFT_59840
FGRAMPH1_01T21809,NCU09914,NEUTE1DRAFT_70042
FGRAMPH1_01T21871,NCU05852,NEUTE1DRAFT_86729
FGRAMPH1_01T22093,NCU10799,NEUTE1DRAFT_58823
FGRAMPH1_01T22335,NCU02343,NEUTE1DRAFT_86116
FGRAMPH1_01T22375,NCU07823,NEUTE1DRAFT_116788
FGRAMPH1_01T22395,NCU09717,NEUTE1DRAFT_123735
FGRAMPH1_01T22439,NCU07350,NEUTE1DRAFT_125770
FGRAMPH1_01T22455,NCU08767,NEUTE1DRAFT_64249
FGRAMPH1_01T22471,NCU08895,NEUTE1DRAFT_58924
FGRAMPH1_01T22473,NCU08766,NEUTE1DRAFT_64252
FGRAMPH1_01T22477,NCU08225,NEUTE1DRAFT_82808
FGRAMPH1_01T22481,NCU05586,NEUTE1DRAFT_148644
FGRAMPH1_01T22501,NCU05129,NEUTE1DRAFT_118320
FGRAMPH1_01T22513,NCU08551,NEUTE1DRAFT_82859
FGRAMPH1_01T22521,NCU08554,NEUTE1DRAFT_117159
FGRAMPH1_01T22525,NCU08556,NEUTE1DRAFT_41039
FGRAMPH1_01T22533,NCU07661,NEUTE1DRAFT_60135
FGRAMPH1_01T22545,NCU08217,NEUTE1DRAFT_130054
FGRAMPH1_01T22571,NCU08791,NEUTE1DRAFT_64217
FGRAMPH1_01T22607,NCU07513,NEUTE1DRAFT_146735
FGRAMPH1_01T22615,NCU06750,NEUTE1DRAFT_101936
FGRAMPH1_01T22623,NCU09295,NEUTE1DRAFT_84989
FGRAMPH1_01T22633,NCU01852,NEUTE1DRAFT_55847
FGRAMPH1_01T22635,NCU08535,NEUTE1DRAFT_82868
FGRAMPH1_01T22637,NCU08566,NEUTE1DRAFT_138134
FGRAMPH1_01T22639,NCU07516,NEUTE1DRAFT_122584
FGRAMPH1_01T22641,NCU07514,NEUTE1DRAFT_64085
FGRAMPH1_01T22647,NCU08770,NEUTE1DRAFT_82922
FGRAMPH1_01T22651,NCU00258,NEUTE1DRAFT_117006
FGRAMPH1_01T22653,NCU00257,NEUTE1DRAFT_122289
FGRAMPH1_01T22657,NCU00253,NEUTE1DRAFT_122287
FGRAMPH1_01T22677,NCU11308,NEUTE1DRAFT_46844
FGRAMPH1_01T22693,NCU08761,NEUTE1DRAFT_146815
FGRAMPH1_01T22721,NCU11367,NEUTE1DRAFT_101184
FGRAMPH1_01T22763,NCU00241,NEUTE1DRAFT_63327
FGRAMPH1_01T22771,NCU00243,NEUTE1DRAFT_42469
FGRAMPH1_01T22779,NCU02010,NEUTE1DRAFT_70741
FGRAMPH1_01T22783,NCU00239,NEUTE1DRAFT_82005
FGRAMPH1_01T22785,NCU00238,NEUTE1DRAFT_146431
FGRAMPH1_01T22787,NCU00237,NEUTE1DRAFT_129755
FGRAMPH1_01T22791,NCU00232,NEUTE1DRAFT_81984
FGRAMPH1_01T22793,NCU00227,NEUTE1DRAFT_63298
FGRAMPH1_01T22799,NCU00230,NEUTE1DRAFT_122264
FGRAMPH1_01T22809,NCU00168,NEUTE1DRAFT_63173
FGRAMPH1_01T22811,NCU00167,NEUTE1DRAFT_63171
FGRAMPH1_01T22813,NCU00169,NEUTE1DRAFT_63175
FGRAMPH1_01T22819,NCU00382,NEUTE1DRAFT_82277
FGRAMPH1_01T22823,NCU00385,NEUTE1DRAFT_117051
FGRAMPH1_01T22835,NCU00329,NEUTE1DRAFT_137791
FGRAMPH1_01T22837,NCU00379,NEUTE1DRAFT_82267
FGRAMPH1_01T22851,NCU00134,NEUTE1DRAFT_122182
FGRAMPH1_01T22855,NCU16652,NEUTE1DRAFT_62928
FGRAMPH1_01T22857,NCU00059,NEUTE1DRAFT_81610
FGRAMPH1_01T22859,NCU00060,NEUTE1DRAFT_122121
FGRAMPH1_01T22863,NCU00223,NEUTE1DRAFT_100805
FGRAMPH1_01T22869,NCU00222,NEUTE1DRAFT_122258
FGRAMPH1_01T22873,NCU00225,NEUTE1DRAFT_116995
FGRAMPH1_01T22877,NCU00226,NEUTE1DRAFT_81975
FGRAMPH1_01T22879,NCU06238,NEUTE1DRAFT_129540
FGRAMPH1_01T22883,NCU05384,NEUTE1DRAFT_44979
FGRAMPH1_01T22885,NCU06237,NEUTE1DRAFT_62706
FGRAMPH1_01T22889,NCU06235,NEUTE1DRAFT_81382
FGRAMPH1_01T22895,NCU00175,NEUTE1DRAFT_122221
FGRAMPH1_01T22897,NCU00220,NEUTE1DRAFT_81968
FGRAMPH1_01T22903,NCU00172,NEUTE1DRAFT_146378
FGRAMPH1_01T22905,NCU00173,NEUTE1DRAFT_110049
FGRAMPH1_01T22909,NCU11012,NEUTE1DRAFT_81564
FGRAMPH1_01T22913,NCU00029,NEUTE1DRAFT_122096
FGRAMPH1_01T22917,NCU00037,NEUTE1DRAFT_62880
FGRAMPH1_01T22919,NCU00030,NEUTE1DRAFT_62865
FGRAMPH1_01T22925,NCU00033,NEUTE1DRAFT_81548
FGRAMPH1_01T22927,NCU00032,NEUTE1DRAFT_81547
FGRAMPH1_01T22933,NCU00120,NEUTE1DRAFT_81745
FGRAMPH1_01T22937,NCU06496,NEUTE1DRAFT_129470
FGRAMPH1_01T22939,NCU06495,NEUTE1DRAFT_116856
FGRAMPH1_01T22945,NCU00282,NEUTE1DRAFT_146466
FGRAMPH1_01T22947,NCU00283,NEUTE1DRAFT_43296
FGRAMPH1_01T22955,NCU07550,NEUTE1DRAFT_117133
FGRAMPH1_01T22957,NCU07549,NEUTE1DRAFT_117134
FGRAMPH1_01T22961,NCU07547,NEUTE1DRAFT_82700
FGRAMPH1_01T22963,NCU07574,NEUTE1DRAFT_122532
FGRAMPH1_01T22967,NCU07572,NEUTE1DRAFT_130001
FGRAMPH1_01T22977,NCU06509,NEUTE1DRAFT_62555
FGRAMPH1_01T22985,NCU00083,NEUTE1DRAFT_109968
FGRAMPH1_01T22989,NCU00081,NEUTE1DRAFT_81659
FGRAMPH1_01T22995,NCU00088,NEUTE1DRAFT_62995
FGRAMPH1_01T23001,NCU00077,NEUTE1DRAFT_129633
FGRAMPH1_01T23005,NCU00075,NEUTE1DRAFT_81645
FGRAMPH1_01T23011,NCU00074,NEUTE1DRAFT_129630
FGRAMPH1_01T23015,NCU00073,NEUTE1DRAFT_81640
FGRAMPH1_01T23017,NCU00072,NEUTE1DRAFT_62960
FGRAMPH1_01T23023,NCU00472,NEUTE1DRAFT_117095
FGRAMPH1_01T23027,NCU06201,NEUTE1DRAFT_41138
FGRAMPH1_01T23035,NCU00355,NEUTE1DRAFT_63531
FGRAMPH1_01T23043,NCU00356,NEUTE1DRAFT_122364
FGRAMPH1_01T23045,NCU00358,NEUTE1DRAFT_146520
FGRAMPH1_01T23047,NCU00357,NEUTE1DRAFT_146519
FGRAMPH1_01T23051,NCU00360,NEUTE1DRAFT_146522
FGRAMPH1_01T23055,NCU00362,NEUTE1DRAFT_129848
FGRAMPH1_01T23065,NCU06203,NEUTE1DRAFT_146170
FGRAMPH1_01T23071,NCU00349,NEUTE1DRAFT_63521
FGRAMPH1_01T23073,NCU00348,NEUTE1DRAFT_122358
FGRAMPH1_01T23075,NCU00347,NEUTE1DRAFT_63516
FGRAMPH1_01T23077,NCU00407,NEUTE1DRAFT_122408
FGRAMPH1_01T23079,NCU06200,NEUTE1DRAFT_62623
FGRAMPH1_01T23105,NCU07560,NEUTE1DRAFT_146693
FGRAMPH1_01T23107,NCU07561,NEUTE1DRAFT_82672
FGRAMPH1_01T23115,NCU07568,NEUTE1DRAFT_63976
FGRAMPH1_01T23127,NCU07551,NEUTE1DRAFT_82689
FGRAMPH1_01T23135,NCU07541,NEUTE1DRAFT_82714
FGRAMPH1_01T23137,NCU07542,NEUTE1DRAFT_117137
FGRAMPH1_01T23139,NCU07543,NEUTE1DRAFT_122560
FGRAMPH1_01T23141,NCU07544,NEUTE1DRAFT_82708
FGRAMPH1_01T23143,NCU07545,NEUTE1DRAFT_138023
FGRAMPH1_01T23163,NCU01172,NEUTE1DRAFT_57822
FGRAMPH1_01T23167,NCU01173,NEUTE1DRAFT_36553
FGRAMPH1_01T23179,NCU01175,NEUTE1DRAFT_115926
FGRAMPH1_01T23181,NCU01176,NEUTE1DRAFT_127683
FGRAMPH1_01T23183,NCU01177,NEUTE1DRAFT_57815
FGRAMPH1_01T23189,NCU03627,NEUTE1DRAFT_120302
FGRAMPH1_01T23191,NCU03628,NEUTE1DRAFT_127944
FGRAMPH1_01T23193,NCU09547,NEUTE1DRAFT_75709
FGRAMPH1_01T23197,NCU01302,NEUTE1DRAFT_127575
FGRAMPH1_01T23199,NCU01301,NEUTE1DRAFT_57533
FGRAMPH1_01T23203,NCU06681,NEUTE1DRAFT_119753
FGRAMPH1_01T23207,NCU06684,NEUTE1DRAFT_57183
FGRAMPH1_01T23211,NCU06680,NEUTE1DRAFT_75874
FGRAMPH1_01T23213,NCU06679,NEUTE1DRAFT_75876
FGRAMPH1_01T23217,NCU06677,NEUTE1DRAFT_144002
FGRAMPH1_01T23221,NCU01367,NEUTE1DRAFT_57410
FGRAMPH1_01T23223,NCU01368,NEUTE1DRAFT_115844
FGRAMPH1_01T23227,NCU01170,NEUTE1DRAFT_57828
FGRAMPH1_01T23237,NCU01477,NEUTE1DRAFT_56995
FGRAMPH1_01T23241,NCU01475,NEUTE1DRAFT_50581
FGRAMPH1_01T23251,NCU09552,NEUTE1DRAFT_119688
FGRAMPH1_01T23257,NCU03816,NEUTE1DRAFT_36678
FGRAMPH1_01T23263,NCU03765,NEUTE1DRAFT_76958
FGRAMPH1_01T23265,NCU03764,NEUTE1DRAFT_144428
FGRAMPH1_01T23269,NCU06687,NEUTE1DRAFT_57176
FGRAMPH1_01T23271,NCU07400,NEUTE1DRAFT_71737
FGRAMPH1_01T23277,NCU07409,NEUTE1DRAFT_125816
FGRAMPH1_01T23279,NCU07408,NEUTE1DRAFT_118722
FGRAMPH1_01T23285,NCU07405,NEUTE1DRAFT_118721
FGRAMPH1_01T23287,NCU07404,NEUTE1DRAFT_149864
FGRAMPH1_01T23301,NCU07416,NEUTE1DRAFT_90468
FGRAMPH1_01T23303,NCU07417,NEUTE1DRAFT_71777
FGRAMPH1_01T23307,NCU07419,NEUTE1DRAFT_90476
FGRAMPH1_01T23311,NCU02811,NEUTE1DRAFT_133976
FGRAMPH1_01T23313,NCU02810,NEUTE1DRAFT_74442
FGRAMPH1_01T23315,NCU02809,NEUTE1DRAFT_133983
FGRAMPH1_01T23317,NCU02808,NEUTE1DRAFT_133984
FGRAMPH1_01T23319,NCU02807,NEUTE1DRAFT_97199
FGRAMPH1_01T23325,NCU02804,NEUTE1DRAFT_93180
FGRAMPH1_01T23329,NCU01965,NEUTE1DRAFT_132647
FGRAMPH1_01T23331,NCU07423,NEUTE1DRAFT_125833
FGRAMPH1_01T23333,NCU07422,NEUTE1DRAFT_125832
FGRAMPH1_01T23347,NCU11236,NEUTE1DRAFT_106091
FGRAMPH1_01T23349,NCU11237,NEUTE1DRAFT_73504
FGRAMPH1_01T23353,NCU03264,NEUTE1DRAFT_72282
FGRAMPH1_01T23357,NCU03261,NEUTE1DRAFT_133187
FGRAMPH1_01T23359,NCU03260,NEUTE1DRAFT_90981
FGRAMPH1_01T23363,NCU02064,NEUTE1DRAFT_118503
FGRAMPH1_01T23367,NCU07398,NEUTE1DRAFT_142197
FGRAMPH1_01T23369,NCU07395,NEUTE1DRAFT_118717
FGRAMPH1_01T23373,NCU02670,NEUTE1DRAFT_73167
FGRAMPH1_01T23375,NCU02671,NEUTE1DRAFT_91862
FGRAMPH1_01T23385,NCU09118,NEUTE1DRAFT_72102
FGRAMPH1_01T23387,NCU09119,NEUTE1DRAFT_118790
FGRAMPH1_01T23391,NCU09121,NEUTE1DRAFT_125962
FGRAMPH1_01T23393,NCU09122,NEUTE1DRAFT_90783
FGRAMPH1_01T23397,NCU09124,NEUTE1DRAFT_125959
FGRAMPH1_01T23401,NCU06914,NEUTE1DRAFT_46170
FGRAMPH1_01T23413,NCU06833,NEUTE1DRAFT_84229
FGRAMPH1_01T23421,NCU09307,NEUTE1DRAFT_150252
FGRAMPH1_01T23429,NCU00456,NEUTE1DRAFT_117089
FGRAMPH1_01T23437,NCU00474,NEUTE1DRAFT_41339
FGRAMPH1_01T23441,NCU00476,NEUTE1DRAFT_82483
FGRAMPH1_01T23457,NCU00497,NEUTE1DRAFT_122485
FGRAMPH1_01T23461,NCU08993,NEUTE1DRAFT_82583
FGRAMPH1_01T23463,NCU10169,NEUTE1DRAFT_146653
FGRAMPH1_01T23465,NCU08992,NEUTE1DRAFT_101097
FGRAMPH1_01T23467,NCU09017,NEUTE1DRAFT_122524
FGRAMPH1_01T23469,NCU09013,NEUTE1DRAFT_117120
FGRAMPH1_01T23471,NCU09014,NEUTE1DRAFT_82635
FGRAMPH1_01T23473,NCU00484,NEUTE1DRAFT_63814
FGRAMPH1_01T23475,NCU00483,NEUTE1DRAFT_101062
FGRAMPH1_01T23477,NCU00481,NEUTE1DRAFT_82494
FGRAMPH1_01T23487,NCU00478,NEUTE1DRAFT_122470
FGRAMPH1_01T23493,NCU00373,NEUTE1DRAFT_82256
FGRAMPH1_01T23495,NCU08977,NEUTE1DRAFT_82541
FGRAMPH1_01T23501,NCU08990,NEUTE1DRAFT_117110
FGRAMPH1_01T23503,NCU08991,NEUTE1DRAFT_117111
FGRAMPH1_01T23505,NCU11399,NEUTE1DRAFT_63895
FGRAMPH1_01T23507,NCU00294,NEUTE1DRAFT_94922
FGRAMPH1_01T23509,NCU00372,NEUTE1DRAFT_122379
FGRAMPH1_01T23513,NCU00495,NEUTE1DRAFT_82524
FGRAMPH1_01T23515,NCU00410,NEUTE1DRAFT_122411
FGRAMPH1_01T23521,NCU00411,NEUTE1DRAFT_122412
FGRAMPH1_01T23523,NCU00412,NEUTE1DRAFT_146566
FGRAMPH1_01T23527,NCU00414,NEUTE1DRAFT_63665
FGRAMPH1_01T23529,NCU00415,NEUTE1DRAFT_146569
FGRAMPH1_01T23531,NCU00417,NEUTE1DRAFT_101000
FGRAMPH1_01T23533,NCU00416,NEUTE1DRAFT_82351
FGRAMPH1_01T23535,NCU00418,NEUTE1DRAFT_122420
FGRAMPH1_01T23541,NCU00420,NEUTE1DRAFT_82364
FGRAMPH1_01T23557,NCU06175,NEUTE1DRAFT_121971
FGRAMPH1_01T23559,NCU06174,NEUTE1DRAFT_121970
FGRAMPH1_01T23569,NCU06181,NEUTE1DRAFT_129489
FGRAMPH1_01T23579,NCU00095,NEUTE1DRAFT_122149
FGRAMPH1_01T23591,NCU00424,NEUTE1DRAFT_63690
FGRAMPH1_01T23595,NCU00422,NEUTE1DRAFT_117070
FGRAMPH1_01T23597,NCU00423,NEUTE1DRAFT_129898
FGRAMPH1_01T23605,NCU00405,NEUTE1DRAFT_94965
FGRAMPH1_01T23609,NCU00107,NEUTE1DRAFT_81713
FGRAMPH1_01T23611,NCU00106,NEUTE1DRAFT_146323
FGRAMPH1_01T23613,NCU00105,NEUTE1DRAFT_63030
FGRAMPH1_01T23617,NCU00109,NEUTE1DRAFT_63040
FGRAMPH1_01T23619,NCU00110,NEUTE1DRAFT_81720
FGRAMPH1_01T23623,NCU06247,NEUTE1DRAFT_122040
FGRAMPH1_01T23625,NCU06248,NEUTE1DRAFT_100558
FGRAMPH1_01T23627,NCU06255,NEUTE1DRAFT_122049
FGRAMPH1_01T23639,NCU00091,NEUTE1DRAFT_122147
FGRAMPH1_01T23641,NCU00092,NEUTE1DRAFT_146314
FGRAMPH1_01T23645,NCU06254,NEUTE1DRAFT_62747
FGRAMPH1_01T23647,NCU06253,NEUTE1DRAFT_146215
FGRAMPH1_01T23659,NCU10721,NEUTE1DRAFT_146213
FGRAMPH1_01T23665,NCU16646,NEUTE1DRAFT_81432
FGRAMPH1_01T23667,NCU06257,NEUTE1DRAFT_122052
FGRAMPH1_01T23671,NCU07394,NEUTE1DRAFT_125806
FGRAMPH1_01T23673,NCU07393,NEUTE1DRAFT_149856
FGRAMPH1_01T23675,NCU02678,NEUTE1DRAFT_142815
FGRAMPH1_01T23685,NCU06883,NEUTE1DRAFT_16038
FGRAMPH1_01T23695,NCU09525,NEUTE1DRAFT_61981
FGRAMPH1_01T23701,NCU01111,NEUTE1DRAFT_36062
FGRAMPH1_01T23703,NCU08395,NEUTE1DRAFT_46105
FGRAMPH1_01T23707,NCU04189,NEUTE1DRAFT_127256
FGRAMPH1_01T23709,NCU04190,NEUTE1DRAFT_143802
FGRAMPH1_01T23713,NCU06676,NEUTE1DRAFT_75886
FGRAMPH1_01T23715,NCU01304,NEUTE1DRAFT_119892
FGRAMPH1_01T23721,NCU01207,NEUTE1DRAFT_115912
FGRAMPH1_01T23723,NCU09541,NEUTE1DRAFT_107155
FGRAMPH1_01T23731,NCU01199,NEUTE1DRAFT_144219
FGRAMPH1_01T23733,NCU01198,NEUTE1DRAFT_57767
FGRAMPH1_01T23739,NCU03662,NEUTE1DRAFT_116054
FGRAMPH1_01T23745,NCU01208,NEUTE1DRAFT_76418
FGRAMPH1_01T23747,NCU05647,NEUTE1DRAFT_103660
FGRAMPH1_01T23755,NCU03777,NEUTE1DRAFT_76941
FGRAMPH1_01T23757,NCU01461,NEUTE1DRAFT_127364
FGRAMPH1_01T23759,NCU03597,NEUTE1DRAFT_77266
FGRAMPH1_01T23761,NCU03598,NEUTE1DRAFT_127964
FGRAMPH1_01T23769,NCU06113,NEUTE1DRAFT_85652
FGRAMPH1_01T23773,NCU06116,NEUTE1DRAFT_66966
FGRAMPH1_01T23777,NCU00085,NEUTE1DRAFT_122141
FGRAMPH1_01T23779,NCU00084,NEUTE1DRAFT_129637
FGRAMPH1_01T23781,NCU00087,NEUTE1DRAFT_146309
FGRAMPH1_01T23783,NCU00089,NEUTE1DRAFT_129642
FGRAMPH1_01T23785,NCU00277,NEUTE1DRAFT_146462
FGRAMPH1_01T23789,NCU00279,NEUTE1DRAFT_41799
FGRAMPH1_01T23799,NCU06118,NEUTE1DRAFT_66960
FGRAMPH1_01T23809,NCU06086,NEUTE1DRAFT_147942
FGRAMPH1_01T23811,NCU06088,NEUTE1DRAFT_47832
FGRAMPH1_01T23819,NCU03035,NEUTE1DRAFT_126749
FGRAMPH1_01T23823,NCU03036,NEUTE1DRAFT_92737
FGRAMPH1_01T23825,NCU03038,NEUTE1DRAFT_119190
FGRAMPH1_01T23827,NCU03037,NEUTE1DRAFT_133833
FGRAMPH1_01T23829,NCU03039,NEUTE1DRAFT_92746
FGRAMPH1_01T23831,NCU03040,NEUTE1DRAFT_126754
FGRAMPH1_01T23833,NCU03042,NEUTE1DRAFT_74055
FGRAMPH1_01T23841,NCU03045,NEUTE1DRAFT_126759
FGRAMPH1_01T23843,NCU11241,NEUTE1DRAFT_74064
FGRAMPH1_01T23845,NCU03050,NEUTE1DRAFT_119199
FGRAMPH1_01T23847,NCU03051,NEUTE1DRAFT_133847
FGRAMPH1_01T23851,NCU03283,NEUTE1DRAFT_118822
FGRAMPH1_01T23857,NCU03280,NEUTE1DRAFT_150059
FGRAMPH1_01T23867,NCU07425,NEUTE1DRAFT_149884
FGRAMPH1_01T23883,NCU07389,NEUTE1DRAFT_71721
FGRAMPH1_01T23885,NCU07386,NEUTE1DRAFT_125800
FGRAMPH1_01T23887,NCU02834,NEUTE1DRAFT_125497
FGRAMPH1_01T23889,NCU02842,NEUTE1DRAFT_149545
FGRAMPH1_01T23891,NCU08621,NEUTE1DRAFT_93432
FGRAMPH1_01T23893,NCU03284,NEUTE1DRAFT_133168
FGRAMPH1_01T23899,NCU02505,NEUTE1DRAFT_150551
